날짜,NAV,시가,고가,저가,종가,거래량,거래대금,기초지수
2025-01-02,30314.35,32330,32330,30205,30370,27233,826321455,5930.93
2025-01-03,30084.13,30345,30385,30135,30385,4015,121557800,6045.78
2025-01-06,31412.31,31295,31705,31210,31515,8871,278501150,6154.54
2025-01-07,31857.02,32365,32500,31800,31970,6769,218134180,5988.96
2025-01-08,30044.89,30595,30595,30170,30415,17374,527390475,5989.67
2025-01-09,30261.14,31230,31230,29500,30355,2539,77063300,5989.67
2025-01-10,30348.65,30450,30520,30115,30520,2134,64886250,5886.76
2025-01-13,29726.36,29660,29765,29450,29475,8210,243142340,5849.29
2025-01-14,29022.77,30350,30355,29045,29275,7107,207917540,5802.12
2025-01-15,28422.86,30105,30105,28390,28630,4013,115065080,5977.84
2025-01-16,29931.28,30095,30225,29780,30165,4577,137588240,5873.86
2025-01-17,28912.41,29605,30080,28890,29155,5164,150131965,5981.96
2025-01-20,29865.19,30500,30500,29560,29750,3214,95953395,5981.96
2025-01-21,29236.81,30530,30530,29065,29585,2853,84236460,5998.9
2025-01-22,29260.48,29645,31250,29255,29490,7201,213196500,6128.53
2025-01-23,30639.74,30285,30730,29600,30430,8551,260201030,6141.5
2025-01-24,30577.32,31340,31340,30430,30730,8627,265004905,6103.93
2025-01-31,29239.21,28785,29620,28610,29515,14501,424216745,5913.45
2025-02-03,29718.09,29515,29515,28080,28435,4852,138116455,5810.66
2025-02-04,28367.09,28460,28970,28335,28335,4369,125498025,5903.5
2025-02-05,28823.28,29980,29980,28270,28405,3649,104204895,5910.7
2025-02-06,28787.9,29000,29300,28900,29230,2946,85628240,5964.72
2025-02-07,29305.8,30105,30105,28340,29430,5394,158061630,5865.21
2025-02-10,28570.26,28505,29020,28505,28950,2950,85256880,5930.29
2025-02-11,29195.44,29815,29815,29125,29250,1292,37754690,5919.15
2025-02-12,29050.41,29250,29250,29040,29050,3460,100752705,5919.5
2025-02-13,28970.41,30160,30160,28700,29230,2088,61135665,6015.23
2025-02-14,29597.05,30230,30230,29255,29800,5083,151132240,6051.44
2025-02-17,29859.36,30035,30035,29780,29865,4698,140592925,6051.44
2025-02-18,29970.46,30090,30195,29855,30195,3903,117051145,6019.35
2025-02-19,29512.98,30190,30190,29600,29750,3157,94106725,6034.49
2025-02-20,29602.18,30565,30565,29600,29605,1323,39330380,6017.35
2025-02-21,29210.21,29580,29590,29385,29465,2327,68638445,5874.95
2025-02-24,27628.74,29105,29170,28075,28085,4020,113507990,5784.52
2025-02-25,26829.72,28085,28085,26855,27125,5534,149897210,5684.26
2025-02-26,25939.37,27125,27125,26035,26335,6089,159789970,5714.19
2025-02-27,26488.95,25600,26860,25600,26860,3004,79189985,5510.88
2025-02-28,25264.93,26305,26305,24990,25350,11605,291192770,5624.39
2025-03-04,24491.39,24535,24660,24300,24570,3728,91268380,5408.71
2025-03-05,24239.19,25295,25295,24305,24385,4988,121883760,5499.89
2025-03-06,24562.46,24695,24695,24395,24580,1454,35695782,5333.93
2025-03-07,23215.91,24550,24550,23335,23385,6773,158698175,5378.97
2025-03-10,23768.93,23190,23687,23090,23555,3400,79288832,5127.27
2025-03-11,21734.56,22790,22790,21065,21780,6543,140441087,5140.49
2025-03-12,21666.6,21795,21985,21740,21795,7855,171599604,5240.33
2025-03-13,22493.1,22295,23425,21805,22180,3349,75315196,5128.56
2025-03-14,21618.36,22170,22170,21665,21915,4651,101940800,5275.39
2025-03-17,22640.36,22570,22570,22285,22285,3945,88322997,5240.38
2025-03-18,22310.8,22275,22350,22030,22350,3188,70694677,5126.55
2025-03-19,21493.34,22980,22980,21320,21480,5793,124332531,5210.34
2025-03-20,22420.13,22120,22755,22120,22525,2835,64108481,5198.63
2025-03-21,22522.04,22655,22655,22405,22550,2980,66893742,5253.08
2025-03-24,23006.29,23230,23550,23230,23550,3426,80313999,5380.15
2025-03-25,24202.87,24700,24700,24045,24125,6385,154285620,5422.42
2025-03-26,24438.67,24845,24845,24360,24395,7888,193047455,5268.2
2025-03-27,23084.65,24330,24330,22980,23110,4621,106647110,5241.15
2025-03-28,22821.42,23110,23110,22745,22955,1851,42290966,5080.81
2025-03-31,21518.82,22895,22895,20935,21095,6278,132115355,5066.72
2025-04-01,21434.98,21930,21930,21055,21300,8007,169731635,5133.87
2025-04-02,21891.02,22295,22295,21765,21790,1507,32895856,5170.63
2025-04-03,22139.88,21330,21345,20285,20710,9504,195280833,4816.98
2025-04-04,18309.19,20115,20132,18010,18310,14275,264733624,4540.0
2025-04-07,16769.74,17100,17100,15000,15310,18827,295008282,4562.81
2025-04-08,17099.73,16390,17500,16300,17300,12464,214006777,4467.63
2025-04-09,16637.75,16495,16620,15715,16130,6092,98154312,5103.88
2025-04-10,20833.78,19115,20965,19115,20080,11300,228337296,4863.8
2025-04-11,18649.2,19110,19500,18155,19500,3407,63730032,4982.1
2025-04-14,18947.76,19745,19825,19535,19780,5259,103907027,4982.06
2025-04-15,18811.36,18760,19270,18760,19000,2606,49701972,4975.53
2025-04-16,18834.02,18850,18850,17800,18000,4221,77101161,4775.03
2025-04-17,17130.17,17765,17765,17350,17630,6363,111182509,4738.26
2025-04-18,16888.99,16995,16995,16775,16995,7125,120775432,4738.26
2025-04-21,16808.07,16985,16985,16375,16520,5001,83075515,4600.59
2025-04-22,15904.47,15940,16240,15925,16005,4532,72720065,4732.81
2025-04-23,16944.31,16800,17660,16800,17625,13510,237463207,4881.98
2025-04-24,18104.86,18310,18310,18045,18175,8266,149977114,5037.23
2025-04-25,19396.27,19115,19630,19115,19630,12275,238994278,5143.8
2025-04-28,20344.46,20205,20215,19960,20165,6868,138017077,5125.15
2025-04-29,20170.09,20160,20235,20015,20220,3680,74515373,5149.03
2025-04-30,20016.73,20465,20465,19615,19790,3276,65591207,5134.98
2025-05-02,21091.75,20195,21870,20195,21650,5704,121669864,5345.81
2025-05-07,19857.33,19940,21065,19940,20950,5382,112196958,5278.98
2025-05-08,20063.17,20030,20630,19775,20555,4950,100375741,5329.26
2025-05-09,20707.18,20600,21000,20535,20535,2688,55653410,5338.19
2025-05-12,20653.22,20740,21865,20740,21865,3820,82518852,5613.77
2025-05-13,23156.22,22395,23115,22395,22945,11114,253668656,5742.32
2025-05-14,24281.33,24090,24330,23990,24330,8179,197738976,5819.96
2025-05-15,24361.11,24400,24400,23755,23755,3694,89069722,5781.22
2025-05-16,23850.62,24015,24040,23677,23700,1993,47718147,5794.33
2025-05-19,24063.45,24230,24235,23000,23170,11482,269540587,5794.38
2025-05-20,23892.77,23885,23885,23590,23590,2779,65815142,5761.52
2025-05-21,23431.89,23765,23765,23065,23235,2685,62370097,5688.94
2025-05-22,22555.33,22405,22705,22390,22705,3034,68167917,5718.82
2025-05-23,22731.95,22955,22955,22315,22470,2050,46468057,5640.41
2025-05-26,21731.53,22675,22680,22120,22240,3470,77749920,5640.41
2025-05-27,21860.18,22065,22555,21760,22555,3786,84346154,5802.94
2025-05-28,23310.29,23445,23445,22725,23440,6796,158765194,5784.44
2025-05-29,23410.87,23560,24370,23560,24140,6189,149546966,5827.17
2025-05-30,23522.89,23440,23890,23355,23850,4293,101109060,5793.68
2025-06-02,23278.73,23500,23500,22675,22790,2639,60568004,5847.59
2025-06-04,23973.52,23970,24140,23880,23880,1547,37173157,5921.33
2025-06-05,23673.61,24370,24370,23710,23805,1536,36573908,5858.42
2025-06-09,23689.66,24505,24505,23500,23600,2017,47719478,5944.47
2025-06-10,23899.44,24640,24640,23605,24245,3179,76638036,5984.85
2025-06-11,24522.42,24435,24435,24040,24375,6473,156529059,5952.74
2025-06-12,24036.68,24375,24375,23400,23470,1835,43697287,5982.2
2025-06-13,24391.26,23570,23700,22420,23655,11817,277912903,5913.04
2025-06-16,23738.12,23655,23695,23010,23670,1871,43890635,6000.41
2025-06-17,24361.29,24380,24395,23685,24060,1976,47452680,5950.36
2025-06-18,24372.08,24205,24385,24195,24300,3911,94787115,5966.65
2025-06-19,24728.61,24070,24700,24070,24510,4477,109895477,5966.65
2025-06-20,24354.94,24960,24960,24050,24190,2829,68356549,5932.8
2025-06-23,24514.64,24145,24340,23985,24340,7106,171676330,6002.42
2025-06-24,24499.42,24990,25000,24765,24890,4856,120789840,6079.01
2025-06-25,24959.34,25860,25860,24890,25285,8617,216281955,6134.9
2025-06-26,25293.75,25285,25355,25075,25340,2858,72202795,6199.25
2025-06-27,25765.25,26115,26115,25540,25760,4980,127961871,6254.86
2025-06-30,26126.29,26440,26440,26025,26210,7958,207697928,6274.64
2025-07-01,26241.48,26660,26660,26165,26250,4971,130769687,6183.72
2025-07-02,25743.04,25400,25820,25400,25795,4796,122983832,6258.63
2025-07-03,26316.81,25830,26575,25830,26435,4307,113408155,6329.24
2025-07-04,27122.73,26535,27190,26400,26800,7268,195632047,6329.24
2025-07-07,27222.68,26845,27035,26840,26970,4905,132309475,6268.27
2025-07-08,26752.37,27005,27065,26830,26945,2691,72458031,6260.99
2025-07-09,26909.57,27000,27105,26825,27000,1441,38719865,6341.71
2025-07-10,27575.21,27360,27595,27315,27450,3705,101694481,6353.54
2025-07-11,27738.78,28440,28440,27405,27760,3752,103578885,6366.4
2025-07-14,27994.32,27735,27860,27665,27830,3681,102115845,6361.12
2025-07-15,28130.98,28770,28770,27605,28230,4128,115607700,6422.26
2025-07-16,28847.87,28855,28995,28600,28790,9666,278060925,6427.97
2025-07-17,29055.52,29510,29510,28875,29490,2819,81909487,6468.42
2025-07-18,29460.03,29490,29670,29110,29540,3117,91670952,6473.54
2025-07-21,29471.35,30070,30070,29455,29495,3438,101455170,6510.85
2025-07-22,29597.4,29795,29795,29105,29665,5555,163896792,6444.75
2025-07-23,28688.4,29700,29700,28515,28625,6077,174892220,6489.92
2025-07-24,28659.1,28690,29030,28655,28775,2512,72498252,6526.97
2025-07-25,29283.52,29045,29485,29030,29380,8733,255955037,6542.78
2025-07-28,29581.38,29960,29960,29050,29835,5130,152476060,6588.82
2025-07-29,30508.18,30325,30600,30315,30450,3599,109569051,6551.38
2025-07-30,29781.54,30310,30310,29765,29965,4681,140125082,6576.77
2025-07-31,30393.68,31035,32155,31035,31450,8139,257453541,6642.63
2025-08-01,31326.34,31200,31200,28650,31070,5706,174532492,6455.85
2025-08-04,28943.68,28810,30185,28810,29170,6689,194878660,6587.61
2025-08-05,30234.8,30855,30860,29785,30435,3910,118262384,6535.45
2025-08-06,29810.75,30170,30170,28495,30060,7643,227393340,6659.45
2025-08-07,30574.54,30355,31367,30355,30615,5671,174881044,6697.91
2025-08-08,31276.29,31905,31905,30510,31305,2894,90363842,6794.0
2025-08-11,32096.6,31925,32100,31900,32030,3386,108382960,6777.84
2025-08-12,32018.97,33300,33300,31500,31930,4283,136651855,6860.35
2025-08-13,32414.69,33680,33680,32485,32525,2749,89849442,6833.73
2025-08-14,32159.72,33640,33640,31945,32135,2943,94917590,6867.65
2025-08-18,32321.43,32135,32500,32135,32175,3533,114082870,6829.54
2025-08-19,32518.12,32175,32375,32175,32325,3112,100432737,6701.63
2025-08-20,31637.76,30850,32215,30850,31215,3426,107067989,6633.14
2025-08-21,31002.9,31215,31215,30845,31115,2209,68550145,6600.69
2025-08-22,30457.56,32000,32000,30360,30440,1611,49448292,6721.51
2025-08-25,31193.43,31355,31455,31155,31155,2719,85139894,6735.76
2025-08-26,31811.84,32430,32430,30505,31670,2312,72516102,6770.17
2025-08-27,32163.68,32500,32500,31670,32240,2268,72894500,6784.65
2025-08-28,31894.52,32180,32180,31200,31700,1326,41898452,6821.68
2025-08-29,32343.99,32500,32500,31720,32100,1750,55990725,6713.66
2025-09-01,31479.88,32000,32000,31250,31295,2088,65663010,6713.66
2025-09-02,31358.47,31890,31890,31135,31305,1325,41444136,6649.45
2025-09-03,30823.14,31800,31800,31265,31300,697,21873185,6750.59
2025-09-04,31749.0,31800,32095,31700,31825,2936,93515359,6832.07
2025-09-05,32442.71,32345,32850,32050,32790,7849,257156252,6815.38
2025-09-08,32259.54,32770,32770,32290,32445,1979,64174112,6845.64
2025-09-09,32421.46,32570,32570,32380,32565,2023,65709170,6866.85
2025-09-10,32569.61,32610,32810,32610,32800,819,26813414,6900.26
2025-09-11,33112.44,32810,33240,32405,33115,2498,82464539,6915.88
2025-09-12,33083.72,33790,33790,33105,33190,1623,53889375,6987.81
2025-09-15,33808.36,33250,33900,33250,33885,2597,87593223,7077.4
2025-09-16,34175.24,35290,35290,34250,34375,8246,283768225,7068.56
2025-09-17,34129.61,34360,34360,33975,34250,3134,107033467,7009.78
2025-09-18,33959.99,34230,35560,34230,35555,3045,105708097,7043.19
2025-09-19,34540.84,36980,36980,34400,34635,18097,627166692,7126.02
2025-09-22,35303.78,36930,36930,35030,35245,8322,294363897,7199.9
2025-09-23,36036.21,36235,36290,35330,36155,4544,164384105,7094.27
2025-09-24,35216.06,35225,35345,35080,35310,6253,219940957,7081.9
2025-09-25,35251.08,34520,35400,34520,35205,2643,93199330,7060.78
2025-09-26,35618.15,34900,35785,34895,35785,6592,233598087,7086.52
2025-09-29,35192.47,36700,36700,35175,35635,3610,128971393,7112.98
2025-09-30,35656.29,35640,35800,35565,35785,3321,118496029,7147.31
2025-10-01,36002.22,36445,36445,35700,35710,2392,85934322,7170.36
2025-10-02,36055.23,36780,36780,35775,36300,3389,122832301,7179.82
2025-10-10,37889.48,37020,37850,36305,37735,6501,244529784,6969.18
2025-10-13,35285.91,35500,36900,35500,36685,8704,318479988,7139.75
2025-10-14,37217.7,37590,37590,36495,36765,3312,122937975,7030.77
2025-10-15,35603.5,36105,36280,35950,36185,10997,396459634,7067.62
2025-10-16,35789.19,36235,36235,35800,36050,3924,140962087,7057.44
2025-10-17,35836.21,36100,36100,35020,35410,4319,153372572,7107.13
2025-10-20,36247.34,35015,36600,35015,36490,10747,391384752,7205.62
2025-10-21,37697.31,37575,37840,36550,37540,5044,189517772,7190.16
2025-10-22,37635.78,37630,39600,37405,37750,1796,67675890,7131.26
2025-10-23,37525.56,37215,37725,36910,37525,9110,338329598,7180.51
2025-10-24,37901.46,38630,38650,38100,38395,4058,155232006,7263.65
2025-10-27,38512.77,39545,40410,39390,39680,7191,284259816,7426.88
2025-10-28,40554.49,40510,43000,40200,40530,2941,119442292,7563.31
2025-10-29,41733.67,40600,42530,40600,42315,4719,198299445,7653.03
2025-10-30,42385.42,43200,43200,41980,42545,4351,184668837,7472.42
2025-10-31,40301.42,42545,42695,42090,42440,1653,70157700,7508.33
2025-11-03,40893.5,41315,41625,41175,41240,5410,223721004,7560.38
2025-11-04,41949.73,42410,42415,40090,40800,3999,165378321,7414.93
2025-11-05,41004.41,40270,40760,39385,40190,8803,349174410,7421.42
2025-11-06,40989.05,40755,40855,40510,40680,2794,113829887,7277.77
2025-11-07,39910.3,38150,40335,37865,40320,3537,140049812,7241.38
2025-11-10,39242.98,41490,41490,39710,40405,2932,119072359,7434.5
2025-11-11,41937.52,41795,42395,41000,41810,4173,174952328,7412.78
2025-11-12,41834.2,42250,42440,41810,42385,1720,72574122,7375.38
2025-11-13,41516.5,41780,42350,41370,41965,2434,102143772,7205.54
2025-11-14,38990.09,38480,40995,38480,38760,7247,284140249,7233.47
2025-11-17,39369.48,39375,40525,39365,39785,2810,112014841,7181.56
2025-11-18,39154.21,39135,39210,38350,38420,3660,141664116,7058.73
2025-11-19,37835.67,38400,38400,37330,37745,3878,145719790,7119.68
2025-11-20,38669.0,41450,41460,38915,40435,2763,111582570,6984.09
2025-11-21,37531.46,38975,39225,36800,37450,3503,132315779,7000.09
2025-11-24,37792.32,39880,39910,37660,38420,2644,100849255,7219.8
2025-11-25,39888.66,39745,40325,39740,40045,1642,65722228,7242.93
2025-11-26,39780.32,40910,40910,39740,40285,1419,56914927,7306.76
2025-11-27,40419.55,41840,41840,40100,40410,1177,47735205,7306.76
2025-11-28,40716.2,41555,41555,40320,40835,960,39154111,7343.8
2025-12-01,41066.6,41800,41800,40180,40420,1164,47463890,7335.97
2025-12-02,40908.06,41540,41540,40445,40730,1555,63737758,7374.09
2025-12-03,41315.96,41740,41740,40770,41575,1559,64793561,7319.02
2025-12-04,40989.02,41200,41200,40615,41015,1568,64237900,7349.08
2025-12-05,41061.56,41600,41600,41290,41520,820,34052148,7366.6
2025-12-08,41147.29,41905,41905,41505,41530,1158,48115794,7374.89
2025-12-09,41529.1,42400,42400,41445,41500,766,31917414,7385.11
2025-12-10,41532.55,42455,42455,41200,41880,1464,60805340,7372.27
2025-12-11,41491.98,41200,41880,40217,40780,1184,48637579,7326.26
2025-12-12,41026.07,41865,41865,40755,41045,1050,42990172,7179.24
2025-12-15,39223.43,40800,40800,38510,40230,2290,91017647,7128.34
2025-12-16,38963.06,41160,41160,38250,38410,2293,88336596,7168.81
2025-12-17,39575.18,38810,40715,38800,39600,1064,41873721,7022.53
2025-12-18,37886.76,39000,39000,37950,38195,1841,70275557,7133.11
2025-12-19,38954.89,39340,39495,38195,39145,1092,42730598,7223.06
2025-12-22,40139.86,40320,40320,39555,40030,3724,149230357,7246.63
2025-12-23,40581.21,40900,40900,39600,40435,3900,157229815,7337.94
2025-12-24,39715.71,41865,41865,39530,40650,1711,69530801,7347.5
2025-12-26,38936.46,40655,42480,39035,39495,1736,69341698,7348.12
2025-12-29,38365.55,39150,40320,38800,38800,1229,47847597,7303.37
2025-12-30,38356.98,38380,38380,38345,38380,1421,54523878,7298.63
2026-01-02,37946.16,39025,40040,37645,38035,3414,129620600,7195.16
2026-01-05,37466.15,37675,37795,37665,37740,3054,115185822,7214.69
2026-01-06,37752.4,37740,38450,37740,38180,4097,156512309,7214.14
2026-01-07,37750.49,38180,39325,37695,37695,3122,118356206,7237.09
2026-01-08,38229.34,38310,38310,37705,37705,1207,45840905,7186.52
2026-01-09,38059.35,37865,38180,37595,38150,2887,109453445,7231.02
2026-01-12,39079.43,38770,38770,38075,38600,4369,167492160,7237.31
2026-01-13,39444.39,39015,39340,39015,39340,4736,185239366,7216.91
2026-01-14,39422.45,39570,39570,39195,39195,3330,130886767,7090.51
2026-01-15,37618.15,38890,39170,37470,37725,3378,127263651,7113.89
2026-01-16,38057.36,37890,38330,37660,38255,2067,78717305,7110.11
2026-01-19,37983.03,38090,38090,37000,37410,6181,231281415,7110.11
2026-01-20,38201.0,38400,38420,36405,37045,3993,148361337,6884.65
2026-01-21,35433.64,35825,35980,35490,35800,5194,185590851,6921.09
2026-01-22,35743.55,35660,36235,35660,35895,4498,162138969,7009.8
2026-01-23,36446.79,36510,36700,36295,36615,4602,168248735,7093.43
2026-01-26,36023.9,36530,36605,35690,35975,5816,209654985,7143.69
2026-01-27,36844.61,37500,37500,35975,37155,3288,122138020,7233.54
2026-01-28,36547.42,37910,37910,36755,37095,4689,174271790,7238.19
2026-01-29,36769.42,37365,37365,36490,36845,2030,74413645,7167.43
2026-01-30,36680.36,36390,36490,35985,36115,2313,83600995,7131.83
2026-02-02,37558.22,34305,37060,34305,35790,10435,373985452,7122.13
2026-02-03,36528.19,36920,36920,36615,36855,1161,42791975,6992.84
2026-02-04,35416.32,35455,35545,35355,35545,3482,123407956,6886.74
2026-02-05,35241.02,34585,35325,34585,35300,3788,132420625,6763.23
2026-02-06,33972.84,33600,34000,32380,33100,8572,280050690,6888.21
2026-02-09,34809.29,34990,35280,34302,34835,1767,61751047,6981.18
2026-02-10,35676.66,35750,35750,35320,35530,2581,91615587,6941.41
2026-02-11,34841.62,36075,36505,34905,34905,824,29043505,6910.6
2026-02-12,34056.42,35910,35950,34285,34300,1311,45234095,6739.74
2026-02-13,32544.38,34490,34490,31050,32435,4392,143412154,6654.2
2026-02-19,32806.52,34040,34040,32880,32885,3286,108591620,6741.81
2026-02-20,32634.62,32810,32955,32645,32890,1814,59523400,6823.5
2026-02-23,33089.81,34000,34070,32495,32550,1259,41120126,6747.44
2026-02-24,32491.77,32460,32865,32460,32580,1998,65205840,6812.63
2026-02-25,32513.92,33555,33680,32410,32495,1437,47098305,6929.94
2026-02-26,33450.14,33355,33565,33000,33160,2418,80454625,6807.41
2026-02-27,32881.71,32815,32815,32430,32750,1682,54824171,6702.23
2026-03-03,33612.25,32565,33450,31645,32545,4284,140022330,6734.65
2026-03-04,33802.2,33520,33905,32050,32810,5558,186361025,6818.45
2026-03-05,34291.57,34170,34280,33855,34100,1560,53243925,6846.17
2026-03-06,34950.41,35100,35275,34825,35045,2308,80868605,6737.31
2026-03-09,34665.55,34025,34200,32540,33530,3733,122618936,6828.77
2026-03-10,34429.33,34890,34890,33530,34300,5038,173491545,6839.89
2026-03-11,34409.22,35310,35310,34300,34645,783,27197477,6846.91
2026-03-12,35145.99,34760,35100,34255,34425,3114,106945175,6737.65
2026-03-13,34612.53,34310,34795,34285,34735,4045,139602645,6614.51
2026-03-16,33530.78,35335,35335,33790,33935,1129,38223934,6704.69
2026-03-17,34239.71,34270,34270,33770,33770,1525,51863035,6713.42
2026-03-18,33866.91,34155,34400,33770,34400,2180,74730590,6615.2
2026-03-19,33657.47,34445,34445,33490,33550,856,28805327,6567.39
2026-03-20,33134.54,33790,33900,32860,33170,1602,52900955,6433.77
2026-03-23,32479.68,32240,32240,31700,31895,1485,47427570,6543.82
2026-03-24,32646.42,32385,32615,32200,32330,1421,46053965,6457.98
2026-03-25,31988.66,32500,32500,32200,32395,1253,40530920,6508.14
2026-03-26,32784.82,33315,33365,32460,32475,3143,102402686,6331.38
2026-03-27,31077.06,33445,33675,31105,31375,5769,180238644,6172.46
2026-03-30,29764.74,29765,30065,29265,29815,4382,129564990,6138.84
2026-03-31,30008.96,29595,30550,29280,30310,2863,85962407,6410.51
2026-04-01,31501.62,31735,32265,31735,32265,1235,39587743,6479.13
2026-04-02,32899.93,32750,32765,31540,31570,2950,95641533,6477.43
2026-04-03,32275.39,31700,32485,31700,32220,998,32152665,6477.43
2026-04-06,32323.28,33085,33085,32355,32355,283,9205442,6501.83
2026-04-07,32458.46,33260,33260,32200,32380,832,27097505,6519.67
2026-04-08,31254.53,34180,36195,33520,33600,3368,113422181,6679.72
2026-04-09,33237.78,33275,33275,32995,33180,1442,47676230,6760.42
2026-04-10,34039.6,34140,34235,32610,34100,1280,43448045,6833.22
2026-04-13,35070.91,34080,34495,34040,34490,2297,78915650,6903.3
2026-04-14,35442.71,35200,35665,35200,35390,2763,97802625,7077.82
2026-04-15,36878.87,36575,36940,36575,36765,3784,139395679,7254.87
2026-04-16,38765.31,39000,39000,38540,38895,6528,253412630,7264.29
2026-04-17,39307.14,38985,39145,38950,38985,2894,112902725,7367.8
2026-04-20,40081.09,38535,39150,38535,39090,4595,179463215,7317.42
2026-04-21,39078.76,39285,39600,39060,39390,1472,58028910,7268.69
2026-04-22,38964.13,39390,40000,39325,39460,2257,88995032,7421.99
2026-04-23,40855.61,40000,41000,38455,40370,2477,98673525,7316.3
2026-04-24,39960.04,40370,40370,39875,40050,1977,79120517,7453.81
